538002609,2016-11-05 15:54:33,2016-11-18 05:33:13
538006762,2016-11-06 13:57:09,2016-11-22 11:40:57
319545000,2016-11-06 14:14:06,2016-11-22 00:56:27
538006030,2016-11-06 14:19:50,2016-11-22 21:54:26
563411000,2016-11-08 15:04:15,2016-11-25 10:09:28
538005863,2016-11-09 14:37:34,2016-11-24 21:46:34
351642000,2016-11-09 14:55:42,2016-11-26 11:21:15
538090188,2016-11-09 15:55:48,2016-11-25 19:16:00
257464000,2016-11-11 14:10:22,2016-11-26 03:06:34
636015457,2016-11-12 13:54:48,2016-11-29 01:14:46
538006547,2016-11-12 15:59:39,2016-12-01 05:53:12
311000546,2016-11-13 15:26:50,2016-11-29 01:56:59
538004029,2016-11-13 15:40:02,2016-11-30 21:43:57
256732000,2016-11-14 14:51:29,2016-11-29 07:56:50
240653000,2016-11-14 15:21:56,2016-12-02 02:46:01
636014114,2016-11-15 15:28:47,2016-12-02 08:37:56
538005501,2016-11-15 15:50:42,2016-12-02 20:30:22
636011288,2016-11-16 14:50:30,2016-11-30 08:41:04
538004979,2016-11-17 14:25:16,2016-12-01 05:58:30
236111893,2016-11-18 14:00:22,2016-12-05 09:58:36
538006666,2016-11-18 14:15:58,2016-12-06 05:58:52
403514001,2016-11-19 14:27:17,2016-12-06 13:47:41
636016400,2016-11-19 15:00:01,2016-12-03 19:28:20
229700000,2016-11-19 15:15:02,2016-12-06 12:34:00
219021350,2016-11-20 13:56:21,2016-12-08 13:55:51
370455000,2016-11-20 14:30:48,2016-12-06 07:21:11
341415000,2016-11-22 13:30:27,2016-12-13 15:19:33
538006074,2016-11-22 16:52:19,2016-12-08 12:46:30
308386000,2016-11-23 14:10:46,2016-12-10 02:58:34
240969000,2016-11-23 14:46:19,2016-12-10 01:23:31
241463000,2016-11-23 15:09:15,2016-12-11 00:59:43
259788000,2016-11-23 17:01:11,2016-12-08 21:42:05
477117700,2016-11-25 16:47:59,2016-12-24 22:52:45
229084000,2016-11-25 17:49:51,2016-12-13 15:01:46
636016562,2016-11-26 14:56:09,2016-12-16 02:41:32
240654000,2016-11-26 15:23:33,2016-12-14 16:38:45
215287000,2016-11-26 15:51:38,2016-12-12 12:28:14
311069200,2016-11-28 14:51:45,2016-12-15 06:01:58
240821000,2016-11-28 15:19:38,2016-12-15 23:24:37
355700000,2016-11-28 15:33:28,2016-12-14 21:23:20
538004031,2016-11-29 17:07:24,2016-12-16 09:20:58
566292000,2016-11-29 18:34:11,2016-12-18 01:24:22
370858000,2016-11-30 14:07:53,2016-12-17 21:16:57
538006344,2016-11-30 14:19:29,2016-12-17 08:51:30
240971000,2016-11-30 14:26:09,2016-12-17 05:06:41
229767000,2016-12-01 15:58:16,2016-12-13 05:06:04
538006032,2016-12-01 16:15:16,2016-12-17 14:46:23
538004535,2016-12-01 16:59:45,2016-12-18 21:59:35
259004000,2016-12-02 14:27:28,2016-12-19 04:37:39
319469000,2016-12-02 15:29:01,2016-12-17 07:04:21
311017500,2016-12-03 16:09:29,2016-12-20 00:49:51
564678000,2016-12-03 16:37:42,2016-12-19 11:50:15
258602000,2016-12-03 17:50:58,2016-12-16 20:26:44
538005007,2016-12-04 15:07:14,2016-12-21 02:06:10
538007001,2016-12-04 15:56:55,2016-12-21 00:27:53
636015996,2016-12-04 15:59:43,2016-12-27 03:25:32
241243000,2016-12-05 17:07:17,2016-12-21 18:48:55
636015928,2016-12-06 08:42:31,2016-12-28 09:23:05
